GEOID,NAME,B01002_001_estimate,population_estimate,total_race_estimate,white_estimate,med_inc_estimate,owners_estimate,renters_estimate,perc_poverty_estimate,B01002_001_moe,population_moe,total_race_moe,white_moe,med_inc_moe,owners_moe,renters_moe,perc_poverty_moe,LOCAL.HEALTH.UNIT,OPERATION.NAME,CITY,STATE,ZIP,MUNICIPALITY,COUNTY,VENDOR.TYPE,CREATION.DATE,LOCATION,LAT,LONG,ADDRESS,census_code,census_tract
36005004200,Census Tract 42; Bronx County; New York,30.6,8179,8179,3678,52423,342,2580,19.6,2.1,1033,1033,1055,30543,167,326,7.9,NYC,1901 SAFEWAY GOURMET DELI CORP,BRONX,NY,10473,BRONX,NEW YORK CITY,BAR/LOUNGE,07/10/2023,"1901 STORY  AVENUE BRONX, NY 10473 (40.824224833, -73.859673344)",40.824224833,-73.859673344,"1901 STORY  AVENUE BRONX, NY 10473 ",360050042005000,36005004200
36005004200,Census Tract 42; Bronx County; New York,30.6,8179,8179,3678,52423,342,2580,19.6,2.1,1033,1033,1055,30543,167,326,7.9,NYC,SOUNDVIEW PETROLEUM INC,BRONX,NY,10473,BRONX,NEW YORK CITY,GAS STATION,07/10/2023,"902 SOUNDVIEW AVENUE BRONX, NY 10473 (40.82318664200005, -73.86793677399999)",40.823186642,-73.867936774,"902 SOUNDVIEW AVENUE BRONX, NY 10473 ",360050042001002,36005004200
36005004300,Census Tract 43; Bronx County; New York,32.7,5627,5627,1742,34890,296,1917,27.3,3.6,680,680,622,13851,156,222,7.3,NYC,520 EAST GROCERY CORP.,BRONX,NY,10455,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"520 BROOK AVENUE BRONX, NY 10455 (40.814365074, -73.915113012)",40.814365074,-73.915113012,"520 BROOK AVENUE BRONX, NY 10455 ",360050043001000,36005004300
36005004300,Census Tract 43; Bronx County; New York,32.7,5627,5627,1742,34890,296,1917,27.3,3.6,680,680,622,13851,156,222,7.3,NYC,RED STAR OG LLC,BRONX,NY,10455,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2810B 3RD AVENUE BRONX, NY 10455 (40.815207174, -73.919104249)",40.815207174,-73.919104249,"2810B 3RD AVENUE BRONX, NY 10455 ",360050043002002,36005004300
36005004300,Census Tract 43; Bronx County; New York,32.7,5627,5627,1742,34890,296,1917,27.3,3.6,680,680,622,13851,156,222,7.3,NYC,LA PLACITA DE PONCE FOOD CORP.,BRONX,NY,10455,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"459 BROOK AVENUE BRONX, NY 10455 (40.812661411, -73.916450345)",40.812661411,-73.916450345,"459 BROOK AVENUE BRONX, NY 10455 ",360050043004001,36005004300
36005004300,Census Tract 43; Bronx County; New York,32.7,5627,5627,1742,34890,296,1917,27.3,3.6,680,680,622,13851,156,222,7.3,NYC,TIK TOK DELI INC,BRONX,NY,10455,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"461 WILLIS AVENUE BRONX, NY 10455 (40.814064122, -73.919497502)",40.814064122,-73.919497502,"461 WILLIS AVENUE BRONX, NY 10455 ",360050043002007,36005004300
36005004300,Census Tract 43; Bronx County; New York,32.7,5627,5627,1742,34890,296,1917,27.3,3.6,680,680,622,13851,156,222,7.3,NYC,"J & E CONVENIENCE STORE, CORP",BRONX,NY,10455,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"512 WILLIS AVENUE BRONX, NY 10455 (40.815155362, -73.918246168)",40.815155362,-73.918246168,"512 WILLIS AVENUE BRONX, NY 10455 ",360050043002003,36005004300
36005004300,Census Tract 43; Bronx County; New York,32.7,5627,5627,1742,34890,296,1917,27.3,3.6,680,680,622,13851,156,222,7.3,NYC,"PAINT PUFF N' PEACE BROOK AVE, INC",BRONX,NY,10455,BRONX,NEW YORK CITY,GAS STATION,07/10/2023,"471 BROOK AVENUE BRONX, NY 10455 (40.813190728, -73.916146669)",40.813190728,-73.916146669,"471 BROOK AVENUE BRONX, NY 10455 ",360050043002005,36005004300
36005004300,Census Tract 43; Bronx County; New York,32.7,5627,5627,1742,34890,296,1917,27.3,3.6,680,680,622,13851,156,222,7.3,NYC,DOLLAR TOWN SMOKE & CANDY CONVENIENCE CORP,BRONX,NY,10455,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"531 BROOK AVENUE BRONX, NY 10455 (40.814805585, -73.915217786)",40.814805585,-73.915217786,"531 BROOK AVENUE BRONX, NY 10455 ",360050043001001,36005004300
36005004300,Census Tract 43; Bronx County; New York,32.7,5627,5627,1742,34890,296,1917,27.3,3.6,680,680,622,13851,156,222,7.3,NYC,BROOK AVE CONVENIENCE CORP,BRONX,NY,10455,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"487 BROOK AVENUE BRONX, NY 10455 (40.813499601, -73.915972828)",40.813499601,-73.915972828,"487 BROOK AVENUE BRONX, NY 10455 ",360050043002005,36005004300
36005004300,Census Tract 43; Bronx County; New York,32.7,5627,5627,1742,34890,296,1917,27.3,3.6,680,680,622,13851,156,222,7.3,NYC,COFACI FOODS INC,BRONX,NY,10454,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"436 BROOK AVENUE BRONX, NY 10454 (40.812057872, -73.916413213)",40.812057872,-73.916413213,"436 BROOK AVENUE BRONX, NY 10454 ",360050043003000,36005004300
36005004300,Census Tract 43; Bronx County; New York,32.7,5627,5627,1742,34890,296,1917,27.3,3.6,680,680,622,13851,156,222,7.3,NYC,"GOOD MOOD SMOKE & DELI, INC.",BRONX,NY,10455,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"414 EAST 149TH STREET BRONX, NY 10455 (40.815690882, -73.917132297)",40.815690882,-73.917132297,"414 EAST 149TH STREET BRONX, NY 10455 ",360050043002000,36005004300
36005004400,Census Tract 44; Bronx County; New York,33.2,4592,4592,1745,17319,65,1545,48.7,5.8,598,598,487,5970,57,129,11.5,NYC,VISIONARY FOOD CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1077 WHITE PLAINS ROAD BRONX, NY 10472 (40.828228533, -73.860793251)",40.828228533,-73.860793251,"1077 WHITE PLAINS ROAD BRONX, NY 10472 ",360050044003000,36005004400
36005004400,Census Tract 44; Bronx County; New York,33.2,4592,4592,1745,17319,65,1545,48.7,5.8,598,598,487,5970,57,129,11.5,NYC,LISBETH FOOD CORP.,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1702 WATSON AVENUE BRONX, NY 10472 (40.827094335, -73.869815112)",40.827094335,-73.869815112,"1702 WATSON AVENUE BRONX, NY 10472 ",360050044002000,36005004400
36005004600,Census Tract 46; Bronx County; New York,34.2,1763,1763,559,17083,116,556,60.5,5.1,396,396,310,11047,51,86,15.6,NYC,843 MASTER DELI & GROCERY INC,BRONX,NY,10473,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"843 SOUNDVIEW  AVENUE BRONX, NY 10473 (40.822324194, -73.867674542)",40.822324194,-73.867674542,"843 SOUNDVIEW  AVENUE BRONX, NY 10473 ",360050046001009,36005004600
36005004800,Census Tract 48; Bronx County; New York,29.4,4261,4261,922,34436,113,1410,30.2,1.9,601,601,493,23748,79,179,12.2,NYC,G & M FRIENDS DELI GROCERY LLC,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1614 WESTCHESTER AVENUE BRONX, NY 10472 (40.829234193, -73.87498046)",40.829234193,-73.87498046,"1614 WESTCHESTER AVENUE BRONX, NY 10472 ",360050048001003,36005004800
36005004800,Census Tract 48; Bronx County; New York,29.4,4261,4261,922,34436,113,1410,30.2,1.9,601,601,493,23748,79,179,12.2,NYC,AMAA GOURMET DELI CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1591 WATSON AVENUE BRONX, NY 10472 (40.826581028, -73.875481195)",40.826581028,-73.875481195,"1591 WATSON AVENUE BRONX, NY 10472 ",360050048002001,36005004800
36005005001,Census Tract 50.01; Bronx County; New York,30.4,4565,4565,1517,34087,168,1209,49.0,4.2,551,551,409,7093,63,125,10.1,NYC,GISELL FOOD CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1542 WATSON  AVENUE BRONX, NY 10472 (40.826075473, -73.877354969)",40.826075473,-73.877354969,"1542 WATSON  AVENUE BRONX, NY 10472 ",360050050013000,36005005001
36005005001,Census Tract 50.01; Bronx County; New York,30.4,4565,4565,1517,34087,168,1209,49.0,4.2,551,551,409,7093,63,125,10.1,NYC,MI GENTE DELI GROCERY CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"1071 ELDER AVENUE BRONX, NY 10472 (40.82573412000005, -73.87863480199997)",40.82573412,-73.878634802,"1071 ELDER AVENUE BRONX, NY 10472 ",360050050011000,36005005001
36005005002,Census Tract 50.02; Bronx County; New York,29.7,6466,6466,1670,36598,147,1789,40.7,3.2,1068,1068,868,14617,100,199,9.6,NYC,"1552 SWEET SPOT, CORP.",BRONX,NY,10472,BRONX,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"1552 WESTCHESTER AVENUE BRONX, NY 10472 (40.828565443, -73.877643055)",40.828565443,-73.877643055,"1552 WESTCHESTER AVENUE BRONX, NY 10472 ",360050050023000,36005005002
36005005002,Census Tract 50.02; Bronx County; New York,29.7,6466,6466,1670,36598,147,1789,40.7,3.2,1068,1068,868,14617,100,199,9.6,NYC,1482 MOON ROCKS CORP.,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1482 WESTCHESTER AVENUE BRONX, NY 10472 (40.828311094, -73.880780234)",40.828311094,-73.880780234,"1482 WESTCHESTER AVENUE BRONX, NY 10472 ",360050050022000,36005005002
36005005002,Census Tract 50.02; Bronx County; New York,29.7,6466,6466,1670,36598,147,1789,40.7,3.2,1068,1068,868,14617,100,199,9.6,NYC,FLASH FOOD CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1553 WATSON AVENUE BRONX, NY 10472 (40.82637659300008, -73.87701977699999)",40.8263765930001,-73.877019777,"1553 WATSON AVENUE BRONX, NY 10472 ",360050050023000,36005005002
36005005002,Census Tract 50.02; Bronx County; New York,29.7,6466,6466,1670,36598,147,1789,40.7,3.2,1068,1068,868,14617,100,199,9.6,NYC,ROSE CONVENIENCE 2 INC,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1549 WATSON AVENUE BRONX, NY 10472 (40.826362931, -73.877123796)",40.826362931,-73.877123796,"1549 WATSON AVENUE BRONX, NY 10472 ",360050050023000,36005005002
36005005002,Census Tract 50.02; Bronx County; New York,29.7,6466,6466,1670,36598,147,1789,40.7,3.2,1068,1068,868,14617,100,199,9.6,NYC,MONDAY DELI GROCERY INC,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1480 WESTCHESTER AVENUE BRONX, NY 10472 (40.82830376, -73.880873525)",40.82830376,-73.880873525,"1480 WESTCHESTER AVENUE BRONX, NY 10472 ",360050050022000,36005005002
36005005002,Census Tract 50.02; Bronx County; New York,29.7,6466,6466,1670,36598,147,1789,40.7,3.2,1068,1068,868,14617,100,199,9.6,NYC,MAGIC MARKET DELI & GROCERY CORP.,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1513 WATSON AVENUE BRONX, NY 10472 (40.82611227, -73.878960271)",40.82611227,-73.878960271,"1513 WATSON AVENUE BRONX, NY 10472 ",360050050021001,36005005002
36005005100,Census Tract 51; Bronx County; New York,28.6,6492,6492,3433,22850,153,2207,50.1,4.7,1118,1118,872,3093,127,285,12.0,NYC,FAIRFIELD FOOD INC,BRONX,NY,10451,BRONX,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"2525 3RD AVENUE BRONX, NY 10451 (40.810888471, -73.928035141)",40.810888471,-73.928035141,"2525 3RD AVENUE BRONX, NY 10451 ",360050051001017,36005005100
36005005100,Census Tract 51; Bronx County; New York,28.6,6492,6492,3433,22850,153,2207,50.1,4.7,1118,1118,872,3093,127,285,12.0,NYC,GRAND CONCOURSE PETROLEUM LLC,BRONX,NY,10451,BRONX,NEW YORK CITY,GAS STATION,07/10/2023,"350 GRAND CONCOURSE BRONX, NY 10451 (40.815946069, -73.928057688)",40.815946069,-73.928057688,"350 GRAND CONCOURSE BRONX, NY 10451 ",360050051001002,36005005100
36005005100,Census Tract 51; Bronx County; New York,28.6,6492,6492,3433,22850,153,2207,50.1,4.7,1118,1118,872,3093,127,285,12.0,NYC,TANG & TASTY DELI GROCERY CORP,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"260 EAST 143RD STREET BRONX, NY 10451 (40.815233272, -73.924551957)",40.815233272,-73.924551957,"260 EAST 143RD STREET BRONX, NY 10451 ",360050051002001,36005005100
36005005100,Census Tract 51; Bronx County; New York,28.6,6492,6492,3433,22850,153,2207,50.1,4.7,1118,1118,872,3093,127,285,12.0,NYC,MAYSA GOURMET DEI 2 CORP,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"243 EAST 138TH STREET BRONX, NY 10451 (40.811760859, -73.927881501)",40.811760859,-73.927881501,"243 EAST 138TH STREET BRONX, NY 10451 ",360050051002010,36005005100
36005005200,Census Tract 52; Bronx County; New York,32.2,1931,1931,719,29657,89,731,37.9,2.4,298,298,279,14812,83,110,14.3,NYC,COLGATE DELI & GROCERY CORP,BRONX,NY,1074,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1452 WESTCHESTER AVENUE BRONX, NY 1074 (40.828135787, -73.882085632)",40.828135787,-73.882085632,"1452 WESTCHESTER AVENUE BRONX, NY 1074 ",360050052001000,36005005200
36005005300,Census Tract 53; Bronx County; New York,23.1,5379,5379,3115,26437,0,1634,49.9,5.1,769,769,835,7350,19,167,12.3,NYC,41 FANTASY FOOD CENTER INC,BRONX,NY,10453,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"41 RICHMAN PLZ BRONX, NY 10453 (40.85202639000005, -73.92225162799997)",40.85202639,-73.922251628,"41 RICHMAN PLZ BRONX, NY 10453 ",360050053001000,36005005300
36005005300,Census Tract 53; Bronx County; New York,23.1,5379,5379,3115,26437,0,1634,49.9,5.1,769,769,835,7350,19,167,12.3,NYC,MAX PIZZA FOOD CENTER INC,BRONX,NY,10453,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"45 RICHMAN PLZ BRONX, NY 10453 (40.85197481300003, -73.92240859399999)",40.851974813,-73.922408594,"45 RICHMAN PLZ BRONX, NY 10453 ",360050053001000,36005005300
36005005300,Census Tract 53; Bronx County; New York,23.1,5379,5379,3115,26437,0,1634,49.9,5.1,769,769,835,7350,19,167,12.3,NYC,43 BROTHER CONVENIENCE CORP,BRONX,NY,10453,STATEN ISLAND,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"43 RICHMAN PLAZA BRONX, NY 10453 (40.852165404, -73.922120619)",40.852165404,-73.922120619,"43 RICHMAN PLAZA BRONX, NY 10453 ",360050053001000,36005005300
36005005400,Census Tract 54; Bronx County; New York,30.5,5715,5715,1569,48750,238,1543,27.3,4.8,798,798,445,9876,97,234,8.1,NYC,HIMYAR DELI & GROCERY CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1601 WESTCHESTER AVENUE BRONX, NY 10472 (40.829349654, -73.875697029)",40.829349654,-73.875697029,"1601 WESTCHESTER AVENUE BRONX, NY 10472 ",360050054004000,36005005400
36005005400,Census Tract 54; Bronx County; New York,30.5,5715,5715,1569,48750,238,1543,27.3,4.8,798,798,445,9876,97,234,8.1,NYC,UNIVERSAL CANDY & GROCERY CORP.,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1521 WESTCHESTER AVENUE BRONX, NY 10472 (40.828752988, -73.879070912)",40.828752988,-73.879070912,"1521 WESTCHESTER AVENUE BRONX, NY 10472 ",360050054002000,36005005400
36005005400,Census Tract 54; Bronx County; New York,30.5,5715,5715,1569,48750,238,1543,27.3,4.8,798,798,445,9876,97,234,8.1,NYC,JOY'S DELI GROCERY II CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1481 WESTCHESTER AVENUE BRONX, NY 10472 (40.828606557, -73.880901101)",40.828606557,-73.880901101,"1481 WESTCHESTER AVENUE BRONX, NY 10472 ",360050054002002,36005005400
36005005400,Census Tract 54; Bronx County; New York,30.5,5715,5715,1569,48750,238,1543,27.3,4.8,798,798,445,9876,97,234,8.1,NYC,AL ZAID DELI & GROCERY CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1539 WESTCHESTER AVENUE BRONX, NY 10472 (40.828816775, -73.878461883)",40.828816775,-73.878461883,"1539 WESTCHESTER AVENUE BRONX, NY 10472 ",360050054002000,36005005400
36005005400,Census Tract 54; Bronx County; New York,30.5,5715,5715,1569,48750,238,1543,27.3,4.8,798,798,445,9876,97,234,8.1,NYC,MORENITA DELI & GROCERY CORP.,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1274 BRONX RIVER AVENUE BRONX, NY 10472 (40.830828264, -73.881879269)",40.830828264,-73.881879269,"1274 BRONX RIVER AVENUE BRONX, NY 10472 ",360050054003002,36005005400
36005005600,Census Tract 56; Bronx County; New York,36.0,2311,2311,440,39572,151,802,34.9,9.4,318,318,187,11520,117,98,10.9,NYC,"1 CONVENIENCE & ACCESSORY, CORP",BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1403 BRONX RIVER AVENUE BRONX, NY 10472 (40.8342472, -73.87964457)",40.8342472,-73.87964457,"1403 BRONX RIVER AVENUE BRONX, NY 10472 ",360050056003002,36005005600
36005005600,Census Tract 56; Bronx County; New York,36.0,2311,2311,440,39572,151,802,34.9,9.4,318,318,187,11520,117,98,10.9,NYC,ADYEL DELI GROCERY CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1410 BRONX RIVER AVENUE BRONX, NY 10472 (40.834038868, -73.879345671)",40.834038868,-73.879345671,"1410 BRONX RIVER AVENUE BRONX, NY 10472 ",360050056003001,36005005600
36005005600,Census Tract 56; Bronx County; New York,36.0,2311,2311,440,39572,151,802,34.9,9.4,318,318,187,11520,117,98,10.9,NYC,WORLD DELI AND GROCERY CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1560 EAST 174TH STREET BRONX, NY 10472 (40.83399721, -73.878367755)",40.83399721,-73.878367755,"1560 EAST 174TH STREET BRONX, NY 10472 ",360050056003000,36005005600
36005005902,Census Tract 59.02; Bronx County; New York,37.0,2938,2938,851,48456,406,841,30.9,6.7,610,610,418,21768,162,216,14.2,NYC,NADAL 3 DELI CONVENIENCE INC.,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"888A GRAND CONCOURSE BRONX, NY 10451 (40.826517050000064, -73.92276341299998)",40.8265170500001,-73.922763413,"888A GRAND CONCOURSE BRONX, NY 10451 ",360050059021000,36005005902
36005006200,Census Tract 62; Bronx County; New York,29.7,6217,6217,2060,30236,49,2494,37.6,3.7,928,928,520,11003,41,322,14.0,NYC,MORRISON DELI & GROCERY LLC,BRONX,NY,10472,BRONX,NEW YORK CITY,DELICATESSEN,07/10/2023,"1623 WESTCHESTER AVENUE BRONX, NY 10472 (40.829717997, -73.87442365)",40.829717997,-73.87442365,"1623 WESTCHESTER AVENUE BRONX, NY 10472 ",360050062005002,36005006200
36005006200,Census Tract 62; Bronx County; New York,29.7,6217,6217,2060,30236,49,2494,37.6,3.7,928,928,520,11003,41,322,14.0,NYC,ALEX DELI GROCERY CORP.,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1278 MORRISON AVENUE BRONX, NY 10472 (40.831518178, -73.874953889)",40.831518178,-73.874953889,"1278 MORRISON AVENUE BRONX, NY 10472 ",360050062005002,36005006200
36005006200,Census Tract 62; Bronx County; New York,29.7,6217,6217,2060,30236,49,2494,37.6,3.7,928,928,520,11003,41,322,14.0,NYC,THE PURGE SMOKE SHOP CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1609 WESTSHESTER AVENUE BRONX, NY 10472 (40.82953305, -73.875054724)",40.82953305,-73.875054724,"1609 WESTSHESTER AVENUE BRONX, NY 10472 ",360050062004000,36005006200
36005006200,Census Tract 62; Bronx County; New York,29.7,6217,6217,2060,30236,49,2494,37.6,3.7,928,928,520,11003,41,322,14.0,NYC,SMA SMOKE SHOP CORPORATION,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1629 WESTCHESTER AVENUE BRONX, NY 10472 (40.829773317, -73.874234303)",40.829773317,-73.874234303,"1629 WESTCHESTER AVENUE BRONX, NY 10472 ",360050062005002,36005006200
36005006200,Census Tract 62; Bronx County; New York,29.7,6217,6217,2060,30236,49,2494,37.6,3.7,928,928,520,11003,41,322,14.0,NYC,GREEN STAR DELI GROCERY CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1639 WESTCHESTER AVENUE BRONX, NY 10472 (40.829844312, -73.873989719)",40.829844312,-73.873989719,"1639 WESTCHESTER AVENUE BRONX, NY 10472 ",360050062005002,36005006200
36005006200,Census Tract 62; Bronx County; New York,29.7,6217,6217,2060,30236,49,2494,37.6,3.7,928,928,520,11003,41,322,14.0,NYC,JEREMY'S GROCERY INC,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1260 MORRISON AVENUE BRONX, NY 10472 (40.831269152, -73.874894462)",40.831269152,-73.874894462,"1260 MORRISON AVENUE BRONX, NY 10472 ",360050062005002,36005006200
36005006301,Census Tract 63.01; Bronx County; New York,38.4,5845,5845,2288,55396,511,1792,26.9,2.4,1004,1004,668,8429,296,238,8.5,NYC,AMG RETAIL I LLC,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"99 E 149TH  STREET BRONX, NY 10451 (40.819590395, -73.929856696)",40.819590395,-73.929856696,"99 E 149TH  STREET BRONX, NY 10451 ",360050063016016,36005006301
36005006301,Census Tract 63.01; Bronx County; New York,38.4,5845,5845,2288,55396,511,1792,26.9,2.4,1004,1004,668,8429,296,238,8.5,NYC,630 DELI GROCERY CORP.,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"630 WALTON AVENUE BRONX, NY 10451 (40.821138197, -73.927343718)",40.821138197,-73.927343718,"630 WALTON AVENUE BRONX, NY 10451 ",360050063014004,36005006301
36005006301,Census Tract 63.01; Bronx County; New York,38.4,5845,5845,2288,55396,511,1792,26.9,2.4,1004,1004,668,8429,296,238,8.5,NYC,846 GROCERY CORP.,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"846 GERARD AVENUE BRONX, NY 10451 (40.82679837, -73.925221504)",40.82679837,-73.925221504,"846 GERARD AVENUE BRONX, NY 10451 ",360050063011004,36005006301
36005006301,Census Tract 63.01; Bronx County; New York,38.4,5845,5845,2288,55396,511,1792,26.9,2.4,1004,1004,668,8429,296,238,8.5,NYC,A & M 145 CONVENIENT INC,BRONX,NY,10451,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"145 EAST 149TH STREET BRONX, NY 10451 (40.818906641, -73.927929194)",40.818906641,-73.927929194,"145 EAST 149TH STREET BRONX, NY 10451 ",360050063016014,36005006301
36005006301,Census Tract 63.01; Bronx County; New York,38.4,5845,5845,2288,55396,511,1792,26.9,2.4,1004,1004,668,8429,296,238,8.5,NYC,SS ENTERPRISES NY INC.,BRONX,NY,10451,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"557 GRAND CONCOURSE BRONX, NY 10451 (40.819053618, -73.927316644)",40.819053618,-73.927316644,"557 GRAND CONCOURSE BRONX, NY 10451 ",360050063016014,36005006301
36005006301,Census Tract 63.01; Bronx County; New York,38.4,5845,5845,2288,55396,511,1792,26.9,2.4,1004,1004,668,8429,296,238,8.5,NYC,161 STATIONERY & MORE INC,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"90 EAST 161ST STREET BRONX, NY 10451 (40.82710234, -73.92450988)",40.82710234,-73.92450988,"90 EAST 161ST STREET BRONX, NY 10451 ",360050063011004,36005006301
36005006301,Census Tract 63.01; Bronx County; New York,38.4,5845,5845,2288,55396,511,1792,26.9,2.4,1004,1004,668,8429,296,238,8.5,NYC,GRAND SLAM CONVENIENCE CORPORATION,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"56 EAST 161ST STREET BRONX, NY 10451 (40.827460038, -73.925720981)",40.827460038,-73.925720981,"56 EAST 161ST STREET BRONX, NY 10451 ",360050063011003,36005006301
36005006301,Census Tract 63.01; Bronx County; New York,38.4,5845,5845,2288,55396,511,1792,26.9,2.4,1004,1004,668,8429,296,238,8.5,NYC,GRAND CONCOURSE GAS INC,BRONX,NY,10451,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"611 GRAND CONCOURSE BRONX, NY 10451 (40.820629038, -73.926709794)",40.820629038,-73.926709794,"611 GRAND CONCOURSE BRONX, NY 10451 ",360050063014004,36005006301
36005006301,Census Tract 63.01; Bronx County; New York,38.4,5845,5845,2288,55396,511,1792,26.9,2.4,1004,1004,668,8429,296,238,8.5,NYC,DAVIEL DELI GROCERY CORP,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"740 GERARD AVENUE BRONX, NY 10451 (40.824612328, -73.926509048)",40.824612328,-73.926509048,"740 GERARD AVENUE BRONX, NY 10451 ",360050063014001,36005006301
36005006301,Census Tract 63.01; Bronx County; New York,38.4,5845,5845,2288,55396,511,1792,26.9,2.4,1004,1004,668,8429,296,238,8.5,NYC,MAIN ST. PETROLEUM CORP,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"109 EAST 138TH STREET BRONX, NY 10451 (40.813577812, -73.930678261)",40.813577812,-73.930678261,"109 EAST 138TH STREET BRONX, NY 10451 ",360050063015014,36005006301
