,GEOID,NAME,population_estimate,race_estimate,med_inc_estimate,tenure_estimate,poverty_estimate,population_moe,race_moe,med_inc_moe,tenure_moe,poverty_moe,LOCAL.HEALTH.UNIT,OPERATION.NAME,CITY,STATE,ZIP,MUNICIPALITY,COUNTY,VENDOR.TYPE,CREATION.DATE,LOCATION,LAT,LONG,ADDRESS,census_code,census_tract
64,36005004300,"Census Tract 43, Bronx County, New York",5527,5527,25534,2179,5514,694,694,7655,179,697,NYC,TIK TOK DELI INC,BRONX,NY,10455,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"461 WILLIS AVENUE BRONX, NY 10455 (40.814064122, -73.919497502)",40.814064122,-73.919497502,"461 WILLIS AVENUE BRONX, NY 10455 ",360050043002007,36005004300
65,36005004300,"Census Tract 43, Bronx County, New York",5527,5527,25534,2179,5514,694,694,7655,179,697,NYC,"J & E CONVENIENCE STORE, CORP",BRONX,NY,10455,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"512 WILLIS AVENUE BRONX, NY 10455 (40.815155362, -73.918246168)",40.815155362,-73.918246168,"512 WILLIS AVENUE BRONX, NY 10455 ",360050043002003,36005004300
66,36005004300,"Census Tract 43, Bronx County, New York",5527,5527,25534,2179,5514,694,694,7655,179,697,NYC,"PAINT PUFF N' PEACE BROOK AVE, INC",BRONX,NY,10455,BRONX,NEW YORK CITY,GAS STATION,07/10/2023,"471 BROOK AVENUE BRONX, NY 10455 (40.813190728, -73.916146669)",40.813190728,-73.916146669,"471 BROOK AVENUE BRONX, NY 10455 ",360050043002005,36005004300
67,36005004300,"Census Tract 43, Bronx County, New York",5527,5527,25534,2179,5514,694,694,7655,179,697,NYC,DOLLAR TOWN SMOKE & CANDY CONVENIENCE CORP,BRONX,NY,10455,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"531 BROOK AVENUE BRONX, NY 10455 (40.814805585, -73.915217786)",40.814805585,-73.915217786,"531 BROOK AVENUE BRONX, NY 10455 ",360050043001001,36005004300
68,36005004300,"Census Tract 43, Bronx County, New York",5527,5527,25534,2179,5514,694,694,7655,179,697,NYC,BROOK AVE CONVENIENCE CORP,BRONX,NY,10455,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"487 BROOK AVENUE BRONX, NY 10455 (40.813499601, -73.915972828)",40.813499601,-73.915972828,"487 BROOK AVENUE BRONX, NY 10455 ",360050043002005,36005004300
69,36005004300,"Census Tract 43, Bronx County, New York",5527,5527,25534,2179,5514,694,694,7655,179,697,NYC,COFACI FOODS INC,BRONX,NY,10454,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"436 BROOK AVENUE BRONX, NY 10454 (40.812057872, -73.916413213)",40.812057872,-73.916413213,"436 BROOK AVENUE BRONX, NY 10454 ",360050043003000,36005004300
70,36005004300,"Census Tract 43, Bronx County, New York",5527,5527,25534,2179,5514,694,694,7655,179,697,NYC,"GOOD MOOD SMOKE & DELI, INC.",BRONX,NY,10455,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"414 EAST 149TH STREET BRONX, NY 10455 (40.815690882, -73.917132297)",40.815690882,-73.917132297,"414 EAST 149TH STREET BRONX, NY 10455 ",360050043002000,36005004300
71,36005004400,"Census Tract 44, Bronx County, New York",4551,4551,15750,1616,4365,503,503,3188,102,494,NYC,VISIONARY FOOD CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1077 WHITE PLAINS ROAD BRONX, NY 10472 (40.828228533, -73.860793251)",40.828228533,-73.860793251,"1077 WHITE PLAINS ROAD BRONX, NY 10472 ",360050044003000,36005004400
72,36005004400,"Census Tract 44, Bronx County, New York",4551,4551,15750,1616,4365,503,503,3188,102,494,NYC,LISBETH FOOD CORP.,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1702 WATSON AVENUE BRONX, NY 10472 (40.827094335, -73.869815112)",40.827094335,-73.869815112,"1702 WATSON AVENUE BRONX, NY 10472 ",360050044002000,36005004400
73,36005004600,"Census Tract 46, Bronx County, New York",1826,1826,29145,658,1745,365,365,11846,75,366,NYC,843 MASTER DELI & GROCERY INC,BRONX,NY,10473,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"843 SOUNDVIEW  AVENUE BRONX, NY 10473 (40.822324194, -73.867674542)",40.822324194,-73.867674542,"843 SOUNDVIEW  AVENUE BRONX, NY 10473 ",360050046001009,36005004600
74,36005004800,"Census Tract 48, Bronx County, New York",4464,4464,33500,1504,4438,606,606,18974,157,602,NYC,G & M FRIENDS DELI GROCERY LLC,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1614 WESTCHESTER AVENUE BRONX, NY 10472 (40.829234193, -73.87498046)",40.829234193,-73.87498046,"1614 WESTCHESTER AVENUE BRONX, NY 10472 ",360050048001003,36005004800
75,36005004800,"Census Tract 48, Bronx County, New York",4464,4464,33500,1504,4438,606,606,18974,157,602,NYC,AMAA GOURMET DELI CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1591 WATSON AVENUE BRONX, NY 10472 (40.826581028, -73.875481195)",40.826581028,-73.875481195,"1591 WATSON AVENUE BRONX, NY 10472 ",360050048002001,36005004800
76,36005005001,"Census Tract 50.01, Bronx County, New York",4304,4304,28353,1328,4216,630,630,4831,137,623,NYC,GISELL FOOD CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1542 WATSON  AVENUE BRONX, NY 10472 (40.826075473, -73.877354969)",40.826075473,-73.877354969,"1542 WATSON  AVENUE BRONX, NY 10472 ",360050050013000,36005005001
77,36005005001,"Census Tract 50.01, Bronx County, New York",4304,4304,28353,1328,4216,630,630,4831,137,623,NYC,MI GENTE DELI GROCERY CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"1071 ELDER AVENUE BRONX, NY 10472 (40.82573412000005, -73.87863480199997)",40.82573412,-73.878634802,"1071 ELDER AVENUE BRONX, NY 10472 ",360050050011000,36005005001
78,36005005002,"Census Tract 50.02, Bronx County, New York",6393,6393,34013,1946,6347,1051,1051,9630,200,1047,NYC,"1552 SWEET SPOT, CORP.",BRONX,NY,10472,BRONX,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"1552 WESTCHESTER AVENUE BRONX, NY 10472 (40.828565443, -73.877643055)",40.828565443,-73.877643055,"1552 WESTCHESTER AVENUE BRONX, NY 10472 ",360050050023000,36005005002
79,36005005002,"Census Tract 50.02, Bronx County, New York",6393,6393,34013,1946,6347,1051,1051,9630,200,1047,NYC,1482 MOON ROCKS CORP.,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1482 WESTCHESTER AVENUE BRONX, NY 10472 (40.828311094, -73.880780234)",40.828311094,-73.880780234,"1482 WESTCHESTER AVENUE BRONX, NY 10472 ",360050050022000,36005005002
80,36005005002,"Census Tract 50.02, Bronx County, New York",6393,6393,34013,1946,6347,1051,1051,9630,200,1047,NYC,FLASH FOOD CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1553 WATSON AVENUE BRONX, NY 10472 (40.82637659300008, -73.87701977699999)",40.8263765930001,-73.877019777,"1553 WATSON AVENUE BRONX, NY 10472 ",360050050023000,36005005002
81,36005005002,"Census Tract 50.02, Bronx County, New York",6393,6393,34013,1946,6347,1051,1051,9630,200,1047,NYC,ROSE CONVENIENCE 2 INC,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1549 WATSON AVENUE BRONX, NY 10472 (40.826362931, -73.877123796)",40.826362931,-73.877123796,"1549 WATSON AVENUE BRONX, NY 10472 ",360050050023000,36005005002
82,36005005002,"Census Tract 50.02, Bronx County, New York",6393,6393,34013,1946,6347,1051,1051,9630,200,1047,NYC,MONDAY DELI GROCERY INC,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1480 WESTCHESTER AVENUE BRONX, NY 10472 (40.82830376, -73.880873525)",40.82830376,-73.880873525,"1480 WESTCHESTER AVENUE BRONX, NY 10472 ",360050050022000,36005005002
83,36005005002,"Census Tract 50.02, Bronx County, New York",6393,6393,34013,1946,6347,1051,1051,9630,200,1047,NYC,MAGIC MARKET DELI & GROCERY CORP.,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1513 WATSON AVENUE BRONX, NY 10472 (40.82611227, -73.878960271)",40.82611227,-73.878960271,"1513 WATSON AVENUE BRONX, NY 10472 ",360050050021001,36005005002
84,36005005100,"Census Tract 51, Bronx County, New York",6087,6087,19731,2186,6075,1101,1101,2822,239,1101,NYC,FAIRFIELD FOOD INC,BRONX,NY,10451,BRONX,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"2525 3RD AVENUE BRONX, NY 10451 (40.810888471, -73.928035141)",40.810888471,-73.928035141,"2525 3RD AVENUE BRONX, NY 10451 ",360050051001017,36005005100
85,36005005100,"Census Tract 51, Bronx County, New York",6087,6087,19731,2186,6075,1101,1101,2822,239,1101,NYC,GRAND CONCOURSE PETROLEUM LLC,BRONX,NY,10451,BRONX,NEW YORK CITY,GAS STATION,07/10/2023,"350 GRAND CONCOURSE BRONX, NY 10451 (40.815946069, -73.928057688)",40.815946069,-73.928057688,"350 GRAND CONCOURSE BRONX, NY 10451 ",360050051001002,36005005100
86,36005005100,"Census Tract 51, Bronx County, New York",6087,6087,19731,2186,6075,1101,1101,2822,239,1101,NYC,TANG & TASTY DELI GROCERY CORP,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"260 EAST 143RD STREET BRONX, NY 10451 (40.815233272, -73.924551957)",40.815233272,-73.924551957,"260 EAST 143RD STREET BRONX, NY 10451 ",360050051002001,36005005100
87,36005005100,"Census Tract 51, Bronx County, New York",6087,6087,19731,2186,6075,1101,1101,2822,239,1101,NYC,MAYSA GOURMET DEI 2 CORP,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"243 EAST 138TH STREET BRONX, NY 10451 (40.811760859, -73.927881501)",40.811760859,-73.927881501,"243 EAST 138TH STREET BRONX, NY 10451 ",360050051002010,36005005100
88,36005005200,"Census Tract 52, Bronx County, New York",1833,1833,21397,825,1833,269,269,10292,97,269,NYC,COLGATE DELI & GROCERY CORP,BRONX,NY,1074,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1452 WESTCHESTER AVENUE BRONX, NY 1074 (40.828135787, -73.882085632)",40.828135787,-73.882085632,"1452 WESTCHESTER AVENUE BRONX, NY 1074 ",360050052001000,36005005200
89,36005005300,"Census Tract 53, Bronx County, New York",5472,5472,20449,1664,5446,709,709,4459,163,709,NYC,41 FANTASY FOOD CENTER INC,BRONX,NY,10453,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"41 RICHMAN PLZ BRONX, NY 10453 (40.85202639000005, -73.92225162799997)",40.85202639,-73.922251628,"41 RICHMAN PLZ BRONX, NY 10453 ",360050053001000,36005005300
90,36005005300,"Census Tract 53, Bronx County, New York",5472,5472,20449,1664,5446,709,709,4459,163,709,NYC,MAX PIZZA FOOD CENTER INC,BRONX,NY,10453,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"45 RICHMAN PLZ BRONX, NY 10453 (40.85197481300003, -73.92240859399999)",40.851974813,-73.922408594,"45 RICHMAN PLZ BRONX, NY 10453 ",360050053001000,36005005300
91,36005005300,"Census Tract 53, Bronx County, New York",5472,5472,20449,1664,5446,709,709,4459,163,709,NYC,43 BROTHER CONVENIENCE CORP,BRONX,NY,10453,STATEN ISLAND,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"43 RICHMAN PLAZA BRONX, NY 10453 (40.852165404, -73.922120619)",40.852165404,-73.922120619,"43 RICHMAN PLAZA BRONX, NY 10453 ",360050053001000,36005005300
92,36005005400,"Census Tract 54, Bronx County, New York",5638,5638,45625,1736,5638,820,820,7008,219,820,NYC,HIMYAR DELI & GROCERY CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1601 WESTCHESTER AVENUE BRONX, NY 10472 (40.829349654, -73.875697029)",40.829349654,-73.875697029,"1601 WESTCHESTER AVENUE BRONX, NY 10472 ",360050054004000,36005005400
93,36005005400,"Census Tract 54, Bronx County, New York",5638,5638,45625,1736,5638,820,820,7008,219,820,NYC,UNIVERSAL CANDY & GROCERY CORP.,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1521 WESTCHESTER AVENUE BRONX, NY 10472 (40.828752988, -73.879070912)",40.828752988,-73.879070912,"1521 WESTCHESTER AVENUE BRONX, NY 10472 ",360050054002000,36005005400
94,36005005400,"Census Tract 54, Bronx County, New York",5638,5638,45625,1736,5638,820,820,7008,219,820,NYC,JOY'S DELI GROCERY II CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1481 WESTCHESTER AVENUE BRONX, NY 10472 (40.828606557, -73.880901101)",40.828606557,-73.880901101,"1481 WESTCHESTER AVENUE BRONX, NY 10472 ",360050054002002,36005005400
95,36005005400,"Census Tract 54, Bronx County, New York",5638,5638,45625,1736,5638,820,820,7008,219,820,NYC,AL ZAID DELI & GROCERY CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1539 WESTCHESTER AVENUE BRONX, NY 10472 (40.828816775, -73.878461883)",40.828816775,-73.878461883,"1539 WESTCHESTER AVENUE BRONX, NY 10472 ",360050054002000,36005005400
96,36005005400,"Census Tract 54, Bronx County, New York",5638,5638,45625,1736,5638,820,820,7008,219,820,NYC,MORENITA DELI & GROCERY CORP.,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1274 BRONX RIVER AVENUE BRONX, NY 10472 (40.830828264, -73.881879269)",40.830828264,-73.881879269,"1274 BRONX RIVER AVENUE BRONX, NY 10472 ",360050054003002,36005005400
97,36005005600,"Census Tract 56, Bronx County, New York",2168,2168,40341,883,2168,352,352,18035,160,352,NYC,"1 CONVENIENCE & ACCESSORY, CORP",BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1403 BRONX RIVER AVENUE BRONX, NY 10472 (40.8342472, -73.87964457)",40.8342472,-73.87964457,"1403 BRONX RIVER AVENUE BRONX, NY 10472 ",360050056003002,36005005600
98,36005005600,"Census Tract 56, Bronx County, New York",2168,2168,40341,883,2168,352,352,18035,160,352,NYC,ADYEL DELI GROCERY CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1410 BRONX RIVER AVENUE BRONX, NY 10472 (40.834038868, -73.879345671)",40.834038868,-73.879345671,"1410 BRONX RIVER AVENUE BRONX, NY 10472 ",360050056003001,36005005600
99,36005005600,"Census Tract 56, Bronx County, New York",2168,2168,40341,883,2168,352,352,18035,160,352,NYC,WORLD DELI AND GROCERY CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1560 EAST 174TH STREET BRONX, NY 10472 (40.83399721, -73.878367755)",40.83399721,-73.878367755,"1560 EAST 174TH STREET BRONX, NY 10472 ",360050056003000,36005005600
100,36005005902,"Census Tract 59.02, Bronx County, New York",2730,2730,44917,1172,2730,480,480,19979,201,480,NYC,NADAL 3 DELI CONVENIENCE INC.,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"888A GRAND CONCOURSE BRONX, NY 10451 (40.826517050000064, -73.92276341299998)",40.8265170500001,-73.922763413,"888A GRAND CONCOURSE BRONX, NY 10451 ",360050059021000,36005005902
101,36005006200,"Census Tract 62, Bronx County, New York",6710,6710,24769,2550,6710,809,809,9198,308,809,NYC,MORRISON DELI & GROCERY LLC,BRONX,NY,10472,BRONX,NEW YORK CITY,DELICATESSEN,07/10/2023,"1623 WESTCHESTER AVENUE BRONX, NY 10472 (40.829717997, -73.87442365)",40.829717997,-73.87442365,"1623 WESTCHESTER AVENUE BRONX, NY 10472 ",360050062005002,36005006200
102,36005006200,"Census Tract 62, Bronx County, New York",6710,6710,24769,2550,6710,809,809,9198,308,809,NYC,ALEX DELI GROCERY CORP.,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1278 MORRISON AVENUE BRONX, NY 10472 (40.831518178, -73.874953889)",40.831518178,-73.874953889,"1278 MORRISON AVENUE BRONX, NY 10472 ",360050062005002,36005006200
103,36005006200,"Census Tract 62, Bronx County, New York",6710,6710,24769,2550,6710,809,809,9198,308,809,NYC,THE PURGE SMOKE SHOP CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1609 WESTSHESTER AVENUE BRONX, NY 10472 (40.82953305, -73.875054724)",40.82953305,-73.875054724,"1609 WESTSHESTER AVENUE BRONX, NY 10472 ",360050062004000,36005006200
104,36005006200,"Census Tract 62, Bronx County, New York",6710,6710,24769,2550,6710,809,809,9198,308,809,NYC,SMA SMOKE SHOP CORPORATION,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1629 WESTCHESTER AVENUE BRONX, NY 10472 (40.829773317, -73.874234303)",40.829773317,-73.874234303,"1629 WESTCHESTER AVENUE BRONX, NY 10472 ",360050062005002,36005006200
105,36005006200,"Census Tract 62, Bronx County, New York",6710,6710,24769,2550,6710,809,809,9198,308,809,NYC,GREEN STAR DELI GROCERY CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1639 WESTCHESTER AVENUE BRONX, NY 10472 (40.829844312, -73.873989719)",40.829844312,-73.873989719,"1639 WESTCHESTER AVENUE BRONX, NY 10472 ",360050062005002,36005006200
106,36005006200,"Census Tract 62, Bronx County, New York",6710,6710,24769,2550,6710,809,809,9198,308,809,NYC,JEREMY'S GROCERY INC,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1260 MORRISON AVENUE BRONX, NY 10472 (40.831269152, -73.874894462)",40.831269152,-73.874894462,"1260 MORRISON AVENUE BRONX, NY 10472 ",360050062005002,36005006200
107,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,AMG RETAIL I LLC,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"99 E 149TH  STREET BRONX, NY 10451 (40.819590395, -73.929856696)",40.819590395,-73.929856696,"99 E 149TH  STREET BRONX, NY 10451 ",360050063016016,36005006301
108,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,630 DELI GROCERY CORP.,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"630 WALTON AVENUE BRONX, NY 10451 (40.821138197, -73.927343718)",40.821138197,-73.927343718,"630 WALTON AVENUE BRONX, NY 10451 ",360050063014004,36005006301
109,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,846 GROCERY CORP.,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"846 GERARD AVENUE BRONX, NY 10451 (40.82679837, -73.925221504)",40.82679837,-73.925221504,"846 GERARD AVENUE BRONX, NY 10451 ",360050063011004,36005006301
110,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,A & M 145 CONVENIENT INC,BRONX,NY,10451,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"145 EAST 149TH STREET BRONX, NY 10451 (40.818906641, -73.927929194)",40.818906641,-73.927929194,"145 EAST 149TH STREET BRONX, NY 10451 ",360050063016014,36005006301
111,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,SS ENTERPRISES NY INC.,BRONX,NY,10451,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"557 GRAND CONCOURSE BRONX, NY 10451 (40.819053618, -73.927316644)",40.819053618,-73.927316644,"557 GRAND CONCOURSE BRONX, NY 10451 ",360050063016014,36005006301
112,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,161 STATIONERY & MORE INC,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"90 EAST 161ST STREET BRONX, NY 10451 (40.82710234, -73.92450988)",40.82710234,-73.92450988,"90 EAST 161ST STREET BRONX, NY 10451 ",360050063011004,36005006301
113,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,GRAND SLAM CONVENIENCE CORPORATION,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"56 EAST 161ST STREET BRONX, NY 10451 (40.827460038, -73.925720981)",40.827460038,-73.925720981,"56 EAST 161ST STREET BRONX, NY 10451 ",360050063011003,36005006301
114,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,GRAND CONCOURSE GAS INC,BRONX,NY,10451,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"611 GRAND CONCOURSE BRONX, NY 10451 (40.820629038, -73.926709794)",40.820629038,-73.926709794,"611 GRAND CONCOURSE BRONX, NY 10451 ",360050063014004,36005006301
115,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,DAVIEL DELI GROCERY CORP,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"740 GERARD AVENUE BRONX, NY 10451 (40.824612328, -73.926509048)",40.824612328,-73.926509048,"740 GERARD AVENUE BRONX, NY 10451 ",360050063014001,36005006301
116,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,MAIN ST. PETROLEUM CORP,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"109 EAST 138TH STREET BRONX, NY 10451 (40.813577812, -73.930678261)",40.813577812,-73.930678261,"109 EAST 138TH STREET BRONX, NY 10451 ",360050063015014,36005006301
117,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,CIGAR ZONE CORP,BRONX,NY,10451,BRONX,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"573 GRAND CONCOURSE ROAD BRONX, NY 10451 (40.819254909, -73.927225952)",40.819254909,-73.927225952,"573 GRAND CONCOURSE ROAD BRONX, NY 10451 ",360050063016014,36005006301
118,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,"NEW STOP GROCERY, INC",BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"120 EAST 157TH STREET BRONX, NY 10451 (40.825269679, -73.926121552)",40.825269679,-73.926121552,"120 EAST 157TH STREET BRONX, NY 10451 ",360050063014001,36005006301
119,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,AAA DISCOUNT SHOP CORP,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"145 EAST 149TH STREET BRONX, NY 10451 (40.818906641, -73.927929194)",40.818906641,-73.927929194,"145 EAST 149TH STREET BRONX, NY 10451 ",360050063016014,36005006301
120,36005006301,"Census Tract 63.01, Bronx County, New York",5521,5521,50273,2110,5521,793,793,9427,212,793,NYC,BULLPEN DELI INC,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"66 EAST 161ST STREET BRONX, NY 10451 (40.827371567, -73.925433985)",40.827371567,-73.925433985,"66 EAST 161ST STREET BRONX, NY 10451 ",360050063011003,36005006301
121,36005006400,"Census Tract 64, Bronx County, New York",4061,4061,35144,1329,4008,578,578,12605,201,554,NYC,CROES AVENUE FAMOUS DELI CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,DELICATESSEN,07/10/2023,"1683 EAST 172ND STREET BRONX, NY 10472 (40.832315842, -73.872047045)",40.832315842,-73.872047045,"1683 EAST 172ND STREET BRONX, NY 10472 ",360050064002000,36005006400
122,36005006400,"Census Tract 64, Bronx County, New York",4061,4061,35144,1329,4008,578,578,12605,201,554,NYC,CROES GROCERY DELI CORP,BRONX,NY,10472,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1701 EAST 174TH STREET BRONX, NY 10472 (40.834674593, -73.871707159)",40.834674593,-73.871707159,"1701 EAST 174TH STREET BRONX, NY 10472 ",360050064004000,36005006400
