LOCAL.HEALTH.UNIT,OPERATION.NAME,CITY,STATE,ZIP,MUNICIPALITY,COUNTY,VENDOR.TYPE,CREATION.DATE,LOCATION,LAT,LONG,ADDRESS,census_code,census_tract
NYC,"VARGAS, RONIS",BRONX,NY,10463,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"208 WEST 238TH STREET BRONX, NY 10463 (40.884646159, -73.899549075)",40.884646159,-73.899549075,"208 WEST 238TH STREET BRONX, NY 10463 ",360050283002006,360050283002
GLENS FALLS DO,QUEENSBURY SHORT STOP,QUEENSBURY,NY,12804,QUEENSBURY,WARREN,CONVENIENCE STORE,07/10/2023,"777 UPPER GLEN STREET QUEENSBURY, NY 12804 (43.329736876, -73.672756065)",43.329736876,-73.672756065,"777 UPPER GLEN STREET QUEENSBURY, NY 12804 ",361130707014007,361130707014
NYC,BEDFORD GOURMET DELI 16 INC.,BROOKLYN,NY,11211,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"183 BEDFORD AVENUE BROOKLYN, NY 11211 (40.717871222, -73.957548241)",40.717871222,-73.957548241,"183 BEDFORD AVENUE BROOKLYN, NY 11211 ",360470553001000,360470553001
NYC,CHALOUH MIDDLE EAST GROCERIES INC.,BROOKLYN,NY,11223,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"349 AVENUE X BROOKLYN, NY 11223 (40.590707986, -73.969964354)",40.590707986,-73.969964354,"349 AVENUE X BROOKLYN, NY 11223 ",360470388003001,360470388003
NYC,N1 CANDY STORE AND SNACKS,BROOKLYN,NY,11226,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"212 PARKSIDE AVENUE BROOKLYN, NY 11226 (40.655168342, -73.960743506)",40.655168342,-73.960743506,"212 PARKSIDE AVENUE BROOKLYN, NY 11226 ",360470508031000,360470508031
NYC,KISSENA DELI GROCERY INC,FLUSHING,NY,11355,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"5924 KISSENA BOULEVARD FLUSHING, NY 11355 (40.740151536, -73.815358474)",40.740151536,-73.815358474,"5924 KISSENA BOULEVARD FLUSHING, NY 11355 ",360810837003003,360810837003
NYC,M & S SMOKE SHOP & GROCERY CORP,BROOKLYN,NY,11226,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1137 FLATBUSH AVENUE BROOKLYN, NY 11226 (40.642506848, -73.957350428)",40.642506848,-73.957350428,"1137 FLATBUSH AVENUE BROOKLYN, NY 11226 ",360470790011001,360470790011
NYC,WHITESTONE DAIRY FARM INC.,WHITESTONE,NY,11357,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"22-26 154TH STREET WHITESTONE, NY 11357 (40.777755855, -73.809386871)",40.777755855,-73.809386871,"22-26 154TH STREET WHITESTONE, NY 11357 ",360811033004005,360811033004
NYC,"674 GOURMET DELI, CORP",BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"674 ALLERTON AVENUE BRONX, NY 10467 (40.865032673, -73.868140324)",40.865032673,-73.868140324,"674 ALLERTON AVENUE BRONX, NY 10467 ",360050332022000,360050332022
NYC,KING MINI MARKET 1,BROOKLYN,NY,11234,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"5119 AVENUE U BROOKLYN, NY 11234 (40.610200982, -73.922235032)",40.610200982,-73.922235032,"5119 AVENUE U BROOKLYN, NY 11234 ",360470670002011,360470670002
NYC,"HOQUE, ENAMUL",BROOKLYN,NY,11223,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1890 WEST 6TH STREET BROOKLYN, NY 11223 (40.601283391, -73.97861297)",40.601283391,-73.97861297,"1890 WEST 6TH STREET BROOKLYN, NY 11223 ",360470408002000,360470408002
NYC,TREMONT 9 STAR GOURMET CORP,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"303 EAST TREMONT AVENUE BRONX, NY 10457 (40.848785527, -73.903024129)",40.848785527,-73.903024129,"303 EAST TREMONT AVENUE BRONX, NY 10457 ",360050381006001,360050381006
NYC,BAGELIT INC.,BROOKLYN,NY,11228,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"7501 13TH AVENUE BROOKLYN, NY 11228 (40.620107889, -74.007435401)",40.620107889,-74.007435401,"7501 13TH AVENUE BROOKLYN, NY 11228 ",360470198002000,360470198002
NYC,19 STAR FINEST DELI CORP.,BRONX,NY,10453,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"19 WEST TREMONT AVENUE BRONX, NY 10453 (40.85211067, -73.910326862)",40.85211067,-73.910326862,"19 WEST TREMONT AVENUE BRONX, NY 10453 ",360050243001001,360050243001
NYC,2020 HEALTHY DELI CORP,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"649 ALLERTON AVENUE BRONX, NY 10467 (40.865557464, -73.868975078)",40.865557464,-73.868975078,"649 ALLERTON AVENUE BRONX, NY 10467 ",360050336011001,360050336011
NYC,UNIONPORT CANDY LLC,BRONX,NY,10462,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"1541 UNIONPORT ROAD BRONX, NY 10462 (40.836701673, -73.857367315)",40.836701673,-73.857367315,"1541 UNIONPORT ROAD BRONX, NY 10462 ",360050212003000,360050212003
NYC,U & ME GROCERY INC.,BROOKLYN,NY,11229,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1404 AVENUE U BROOKLYN, NY 11229 (40.59864041, -73.957093439)",40.59864041,-73.957093439,"1404 AVENUE U BROOKLYN, NY 11229 ",360470580002003,360470580002
NYC,NORTH 8 SMOKE AND BEER CORP,BROOKLYN,NY,11211,BROOKLYN,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"167 BEDFORD AVENUE BROOKLYN, NY 11211 (40.718262615, -73.957122776)",40.718262615,-73.957122776,"167 BEDFORD AVENUE BROOKLYN, NY 11211 ",360470553001000,360470553001
NYC,4TH AV MINI MARKET CORP.,BROOKLYN,NY,11209,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"8609 4TH AVENUE BROOKLYN, NY 11209 (40.622384204, -74.028318494)",40.622384204,-74.028318494,"8609 4TH AVENUE BROOKLYN, NY 11209 ",360470160004000,360470160004
NYC,HIRN INC.,GLEN OAKS,NY,11004,QUEENS,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"256-09 UNION TURNPIKE GLEN OAKS, NY 11004 (40.745682125, -73.714958277)",40.745682125,-73.714958277,"256-09 UNION TURNPIKE GLEN OAKS, NY 11004 ",360811551041002,360811551041
NYC,"NEW SHIV GANGA, INC.",FLUSHING,NY,11358,QUEENS,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"169-06 CORCHERON AVENUE FLUSHING, NY 11358 (40.762687121, -73.796773867)",40.762687121,-73.796773867,"169-06 CORCHERON AVENUE FLUSHING, NY 11358 ",360811175002000,360811175002
NYC,M&B CANDY GROCERY STORE INC,ELMHURST,NY,11373,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"89-45 ELMHURST AVENUE ELMHURST, NY 11373 (40.748123522, -73.876606717)",40.748123522,-73.876606717,"89-45 ELMHURST AVENUE ELMHURST, NY 11373 ",360810271021000,360810271021
NYC,ISLAND NOVELTY CORP.,STATEN ISLAND,NY,10314,STATEN ISLAND,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"10 AKRON STREET STATEN ISLAND, NY 10314 (40.611903933, -74.158696902)",40.611903933,-74.158696902,"10 AKRON STREET STATEN ISLAND, NY 10314 ",360850291044002,360850291044
NYC,RALPH & ANGELO FOOD STORES INC,STATEN ISLAND,NY,10314,STATEN ISLAND,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"884 MANOR ROAD STATEN ISLAND, NY 10314 (40.605040957, -74.121088141)",40.605040957,-74.121088141,"884 MANOR ROAD STATEN ISLAND, NY 10314 ",360850187041012,360850187041
NYC,1BOSSRK MINI MART INC,WOODHAVEN,NY,11421,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"95-13 JAMAICA AVENUE WOODHAVEN, NY 11421 (40.694468236, -73.84990893)",40.694468236,-73.84990893,"95-13 JAMAICA AVENUE WOODHAVEN, NY 11421 ",360810022002004,360810022002
